time,angle_deg,gyro_deg_s,left_motor,right_motor,torque
10.351,84.5771,171.729,0.25,0.75,0.075
10.372,88.1933,172.625,0.25,0.75,0.075
10.393,90.0002,-1.63321e-12,0.25,0.75,0.075
10.414,90.0002,-1.63321e-12,0.25,0.75,0.075
10.435,90.0002,-1.63321e-12,0.25,0.75,0.075
10.456,90.0002,-1.63321e-12,0.25,0.75,0.075
10.476,90.0002,-1.63321e-12,0.25,0.75,0.075
10.497,90.0002,-1.63321e-12,0.25,0.75,0.075
10.518,90.0002,-1.63321e-12,0.25,0.75,0.075
10.539,90.0002,-1.63321e-12,0.25,0.75,0.075
10.56,90.0002,-1.63321e-12,0.25,0.75,0.075
10.581,90.0002,-1.63321e-12,0.25,0.75,0.075
10.601,90.0002,2.07397e-12,0.26,0.739,0.07185
10.622,90.0002,-4.95113e-12,0.283,0.716,0.06495
10.643,90.0002,4.02387e-12,0.317,0.682,0.05475
10.664,90.0002,-2.14263e-12,0.339,0.66,0.04815
10.685,90.0002,6.13025e-12,0.359,0.64,0.04215
10.706,90.0002,1.68091e-12,0.379,0.62,0.03615
10.726,90.0002,-1.90986e-12,0.398,0.601,0.03045
10.747,90.0002,-4.64204e-12,0.416,0.583,0.02505
10.768,90.0002,5.34799e-12,0.434,0.565,0.01965
10.789,90.0002,3.47438e-12,0.451,0.548,0.01455
10.81,90.0002,-4.40928e-12,0.475,0.524,0.00735
10.831,90.0002,-4.56573e-12,0.49,0.509,0.00285
10.851,90.0002,-0.00943964,0.505,0.494,-0.00165
10.872,89.9983,-0.203101,0.519,0.48,-0.00585
10.893,89.9895,-0.670778,0.534,0.465,-0.01035
10.914,89.9678,-1.40412,0.548,0.451,-0.01455
10.935,89.9281,-2.36357,0.56,0.439,-0.01815
10.956,89.866,-3.53259,0.572,0.427,-0.02175
10.976,89.7819,-4.83905,0.584,0.415,-0.02535
10.997,89.6636,-6.3833,0.595,0.404,-0.02865
11.018,89.5109,-8.10204,0.611,0.388,-0.03345
11.039,89.3202,-9.99249,0.621,0.378,-0.03645
11.06,89.0882,-12.0273,0.63,0.369,-0.03915
11.081,88.8121,-14.1924,0.64,0.359,-0.04215
11.101,88.5056,-16.3731,0.648,0.351,-0.04455
11.122,88.1356,-18.7734,0.657,0.342,-0.04725
11.143,87.7139,-21.2837,0.665,0.334,-0.04965
11.164,87.2384,-23.8915,0.673,0.326,-0.05205
11.185,86.7069,-26.604,0.684,0.315,-0.05535
11.206,86.1176,-29.4915,0.75,0.25,-0.075
11.226,85.4891,-33.1602,0.75,0.25,-0.075
11.247,84.7511,-36.9342,0.75,0.25,-0.075
11.268,83.9347,-40.6298,0.75,0.25,-0.075
11.289,83.0415,-44.2487,0.75,0.25,-0.075
11.31,82.0732,-47.7924,0.75,0.25,-0.075
11.331,81.0313,-51.2625,0.75,0.25,-0.075
11.351,79.9719,-54.5003,0.75,0.25,-0.075
11.372,78.7906,-57.8311,0.75,0.25,-0.075
11.393,77.5402,-61.0927,0.75,0.25,-0.075
11.414,76.222,-64.2866,0.75,0.25,-0.075
11.435,74.8375,-67.4141,0.75,0.25,-0.075
11.456,73.388,-70.4766,0.75,0.25,-0.075
11.476,71.9483,-73.3342,0.75,0.25,-0.075
11.497,70.3759,-76.2737,0.75,0.25,-0.075
11.518,68.7423,-79.1523,0.75,0.25,-0.075
11.539,67.049,-81.971,0.75,0.25,-0.075
11.56,65.2972,-84.7312,0.75,0.25,-0.075
11.581,63.488,-87.4341,0.75,0.25,-0.075
11.601,61.7128,-89.956,0.75,0.25,-0.075
11.622,59.795,-92.5503,0.75,0.25,-0.075
11.643,57.8235,-95.0908,0.75,0.25,-0.075
11.664,55.7991,-97.5785,0.75,0.25,-0.075
11.685,53.7231,-100.014,0.75,0.25,-0.075
11.706,51.5964,-102.4,0.75,0.25,-0.075
11.726,49.525,-104.626,0.75,0.25,-0.075
11.747,47.3026,-106.915,0.75,0.25,-0.075
11.768,45.0326,-109.157,0.75,0.25,-0.075
11.789,42.7161,-111.353,0.75,0.25,-0.075
11.81,40.3539,-113.503,0.75,0.25,-0.075
11.831,37.9471,-115.608,0.75,0.25,-0.075
11.851,35.6143,-117.572,0.75,0.25,-0.075
11.872,33.123,-119.593,0.75,0.25,-0.075
11.893,30.5897,-121.572,0.75,0.25,-0.075
11.914,28.0153,-123.509,0.75,0.25,-0.075
11.935,25.4006,-125.407,0.75,0.25,-0.075
11.956,22.7466,-127.265,0.75,0.25,-0.075
11.976,20.183,-128.998,0.75,0.25,-0.075
11.997,17.4544,-130.782,0.75,0.25,-0.075
12.018,14.6887,-132.528,0.75,0.25,-0.075
12.039,11.8867,-134.238,0.75,0.25,-0.075
12.06,9.04925,-135.913,0.75,0.25,-0.075
12.081,6.17698,-137.553,0.75,0.25,-0.075
12.101,3.40981,-139.083,0.75,0.25,-0.075
12.122,0.471704,-140.657,0.75,0.25,-0.075
12.143,-2.49909,-142.198,0.75,0.25,-0.075
12.164,-5.50191,-143.707,0.75,0.25,-0.075
12.185,-8.53606,-145.185,0.75,0.25,-0.075
12.206,-11.6009,-146.632,0.75,0.25,-0.075
12.226,-14.5478,-147.982,0.75,0.25,-0.075
12.247,-17.6707,-149.372,0.75,0.25,-0.075
12.268,-20.8226,-150.732,0.75,0.25,-0.075
12.289,-24.0026,-152.064,0.75,0.25,-0.075
12.31,-27.2104,-153.368,0.75,0.25,-0.075
12.331,-30.4452,-154.645,0.75,0.25,-0.075
12.351,-33.5506,-155.837,0.75,0.25,-0.075
12.372,-36.8368,-157.063,0.75,0.25,-0.075
12.393,-40.1483,-158.263,0.75,0.25,-0.075
12.414,-43.4848,-159.439,0.75,0.25,-0.075
12.435,-46.8457,-160.59,0.75,0.25,-0.075
12.456,-50.2306,-161.717,0.75,0.25,-0.075
12.476,-53.476,-162.769,0.75,0.25,-0.075
12.497,-56.9061,-163.851,0.75,0.25,-0.075
12.518,-60.3587,-164.91,0.75,0.25,-0.075
12.539,-63.8332,-165.948,0.75,0.25,-0.075
12.56,-67.3293,-166.964,0.75,0.25,-0.075
12.581,-70.8466,-167.959,0.75,0.25,-0.075
12.601,-74.2155,-168.887,0.75,0.25,-0.075
12.622,-77.7727,-169.842,0.75,0.25,-0.075
12.643,-81.3497,-170.777,0.75,0.25,-0.075
12.664,-84.9461,-171.692,0.75,0.25,-0.075
12.685,-88.5615,-172.589,0.75,0.25,-0.075
12.706,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.726,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.747,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.768,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.789,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.81,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.831,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.851,-90.0002,1.63319e-12,0.75,0.25,-0.075
12.872,-90.0002,5.65324e-12,0.73,0.269,-0.06915
12.893,-90.0002,1.02591e-11,0.695,0.304,-0.05865
12.914,-90.0002,3.70333e-12,0.673,0.326,-0.05205
12.935,-90.0002,-3.71096e-12,0.652,0.347,-0.04575
12.956,-90.0002,7.38361e-13,0.632,0.367,-0.03975
12.976,-90.0002,5.18772e-12,0.612,0.387,-0.03375
12.997,-90.0002,-4.80231e-12,0.594,0.405,-0.02835
13.018,-90.0002,-2.07013e-12,0.576,0.423,-0.02295
13.039,-90.0002,6.62065e-13,0.558,0.441,-0.01755
13.06,-90.0002,1.67709e-12,0.542,0.457,-0.01275
13.081,-90.0002,9.56074e-12,0.518,0.481,-0.00555
13.101,-90.0002,-3.00502e-12,0.503,0.496,-0.00105
13.122,-89.9999,0.0568441,0.489,0.51,0.00315
13.143,-89.996,0.350701,0.475,0.524,0.00735
13.164,-89.983,0.901125,0.462,0.537,0.01125
13.185,-89.9559,1.68914,0.449,0.55,0.01515
13.206,-89.9098,2.68855,0.437,0.562,0.01875
13.226,-89.8443,3.83145,0.425,0.574,0.02235
13.247,-89.7489,5.21726,0.414,0.585,0.02565
13.268,-89.6208,7.02849,0.373,0.626,0.03795
13.289,-89.4495,9.21073,0.362,0.637,0.04125
13.31,-89.2306,11.5534,0.351,0.648,0.04455
13.331,-88.9608,14.0412,0.341,0.658,0.04755
13.351,-88.654,16.5447,0.331,0.668,0.05055
13.372,-88.2766,19.2892,0.322,0.677,0.05325
13.393,-87.8402,22.1535,0.313,0.686,0.05595
13.414,-87.3426,25.1181,0.304,0.695,0.05865
13.435,-86.7814,28.1885,0.296,0.703,0.06105
13.456,-86.1548,31.3481,0.284,0.715,0.06465
13.476,-85.4938,34.7175,0.25,0.75,0.075
13.497,-84.7235,38.4591,0.25,0.75,0.075
13.518,-83.8754,42.1231,0.25,0.75,0.075
13.539,-82.9512,45.711,0.25,0.75,0.075
13.56,-81.9525,49.2243,0.25,0.75,0.075
13.581,-80.8808,52.6647,0.25,0.75,0.075
13.601,-79.7937,55.8747,0.25,0.75,0.075
13.622,-78.5839,59.177,0.25,0.75,0.075
13.643,-77.3055,62.4106,0.25,0.75,0.075
13.664,-75.9599,65.5771,0.25,0.75,0.075
13.685,-74.5486,68.6778,0.25,0.75,0.075
13.706,-73.0728,71.7141,0.25,0.75,0.075
13.726,-71.6087,74.5471,0.25,0.75,0.075
13.747,-70.0111,77.4615,0.25,0.75,0.075
13.768,-68.3529,80.3154,0.25,0.75,0.075
13.789,-66.6354,83.11,0.25,0.75,0.075
13.81,-64.8599,85.8465,0.25,0.75,0.075
13.831,-63.0276,88.5262,0.25,0.75,0.075
13.851,-61.2307,91.0265,0.25,0.75,0.075
13.872,-59.2908,93.5986,0.25,0.75,0.075
13.893,-57.2974,96.1173,0.25,0.75,0.075
13.914,-55.2517,98.5836,0.25,0.75,0.075
13.935,-53.1548,100.999,0.25,0.75,0.075
13.956,-51.0077,103.364,0.25,0.75,0.075
13.976,-48.9172,105.57,0.25,0.75,0.075
13.997,-46.6752,107.84,0.25,0.75,0.075
14.018,-44.386,110.063,0.25,0.75,0.075
14.039,-42.0506,112.24,0.25,0.75,0.075
14.06,-39.6701,114.371,0.25,0.75,0.075
14.081,-37.2452,116.459,0.25,0.75,0.075
14.101,-34.8955,118.406,0.25,0.75,0.075
14.122,-32.3869,120.41,0.25,0.75,0.075
14.143,-29.8367,122.371,0.25,0.75,0.075
14.164,-27.2457,124.292,0.25,0.75,0.075
14.185,-24.6147,126.174,0.25,0.75,0.075
14.206,-21.9448,128.016,0.25,0.75,0.075
14.226,-19.3664,129.734,0.25,0.75,0.075
14.247,-16.6224,131.502,0.25,0.75,0.075
14.268,-13.8418,133.234,0.25,0.75,0.075
14.289,-11.0251,134.929,0.25,0.75,0.075
14.31,-8.1733,136.589,0.25,0.75,0.075
14.331,-5.28698,138.215,0.25,0.75,0.075
14.351,-2.5067,139.732,0.25,0.75,0.075
14.372,0.444897,141.293,0.25,0.75,0.075
14.393,3.4289,142.821,0.25,0.75,0.075
14.414,6.44465,144.317,0.25,0.75,0.075
14.435,9.49148,145.782,0.25,0.75,0.075
14.456,12.5687,147.217,0.25,0.75,0.075
14.476,15.5272,148.556,0.25,0.75,0.075
14.497,18.662,149.933,0.25,0.75,0.075
14.518,21.8255,151.281,0.25,0.75,0.075
14.539,25.017,152.602,0.25,0.75,0.075
14.56,28.2359,153.895,0.25,0.75,0.075
14.581,31.4817,155.161,0.25,0.75,0.075
14.601,34.5974,156.343,0.25,0.75,0.075
14.622,37.894,157.558,0.25,0.75,0.075
14.643,41.2158,158.748,0.25,0.75,0.075
14.664,44.5624,159.914,0.25,0.75,0.075
14.685,47.9332,161.055,0.25,0.75,0.075
14.706,51.3277,162.173,0.25,0.75,0.075
14.726,54.5821,163.215,0.25,0.75,0.075
14.747,58.0215,164.288,0.25,0.75,0.075
14.768,61.4831,165.339,0.25,0.75,0.075
14.789,64.9666,166.367,0.25,0.75,0.075
14.81,68.4714,167.374,0.25,0.75,0.075
14.831,71.9972,168.361,0.25,0.75,0.075
14.851,75.3741,169.281,0.25,0.75,0.075
14.872,78.9394,170.228,0.25,0.75,0.075
14.893,82.5244,171.155,0.25,0.75,0.075
14.914,86.1287,172.062,0.25,0.75,0.075
14.935,89.7518,172.951,0.25,0.75,0.075
14.956,90.0002,-1.63319e-12,0.25,0.75,0.075
14.976,90.0002,-1.63319e-12,0.25,0.75,0.075
14.997,90.0002,-1.63319e-12,0.25,0.75,0.075
15.018,90.0002,-1.63319e-12,0.25,0.75,0.075
15.039,90.0002,-1.63319e-12,0.25,0.75,0.075
15.06,90.0002,-1.63319e-12,0.25,0.75,0.075
15.081,90.0002,-1.63319e-12,0.25,0.75,0.075
15.101,90.0002,5.50827e-12,0.256,0.743,0.07305
15.122,90.0002,-2.3754e-12,0.28,0.719,0.06585
15.143,90.0002,3.32174e-12,0.303,0.696,0.05895
15.164,90.0002,-1.22891e-11,0.336,0.663,0.04905
15.185,90.0002,-4.87482e-12,0.357,0.642,0.04275
15.206,90.0002,3.39806e-12,0.377,0.622,0.03675
15.226,90.0002,-1.92709e-13,0.396,0.603,0.03105
15.247,90.0002,-2.92489e-12,0.414,0.585,0.02565
15.268,90.0002,-5.65708e-12,0.432,0.567,0.02025
15.289,90.0002,5.19153e-12,0.449,0.55,0.01515
15.31,90.0002,4.17651e-12,0.465,0.534,0.01035
15.331,90.0002,3.16147e-12,0.481,0.518,0.00555
15.351,90.0002,-0.00300502,0.503,0.496,-0.00105
15.372,89.999,-0.149161,0.517,0.482,-0.00525
15.393,89.9918,-0.554134,0.531,0.468,-0.00945
15.414,89.9735,-1.21088,0.547,0.452,-0.01425
15.435,89.9382,-2.15144,0.56,0.439,-0.01815
15.456,89.8806,-3.30958,0.572,0.427,-0.02175
15.476,89.8012,-4.59411,0.583,0.416,-0.02505
15.497,89.6883,-6.11968,0.594,0.405,-0.02835
15.518,89.5413,-7.8243,0.605,0.394,-0.03165
15.539,89.3566,-9.69501,0.621,0.378,-0.03645
15.56,89.131,-11.7121,0.63,0.369,-0.03915
15.581,88.8616,-13.871,0.64,0.359,-0.04215
15.601,88.5615,-16.0513,0.649,0.35,-0.04485
15.622,88.1973,-18.7677,0.73,0.269,-0.06915
15.643,87.7607,-22.6682,0.746,0.253,-0.07395
15.664,87.2408,-26.6484,0.75,0.25,-0.075
15.685,86.6381,-30.5577,0.75,0.25,-0.075
15.706,85.9541,-34.3857,0.75,0.25,-0.075
15.726,85.2288,-37.9576,0.75,0.25,-0.075
15.747,84.3911,-41.632,0.75,0.25,-0.075
15.768,83.4771,-45.23,0.75,0.25,-0.075
15.789,82.4884,-48.7534,0.75,0.25,-0.075
15.81,81.4265,-52.2035,0.75,0.25,-0.075
15.831,80.2929,-55.582,0.75,0.25,-0.075
15.851,79.1481,-58.7343,0.75,0.25,-0.075
15.872,77.8789,-61.9772,0.75,0.25,-0.075
15.893,76.5423,-65.1526,0.75,0.25,-0.075
15.914,75.1398,-68.2621,0.75,0.25,-0.075
15.935,73.6727,-71.3071,0.75,0.25,-0.075
15.956,72.1423,-74.2888,0.75,0.25,-0.075
15.976,70.6272,-77.0709,0.75,0.25,-0.075
15.997,68.9772,-79.9328,0.75,0.25,-0.075
16.018,67.2676,-82.7354,0.75,0.25,-0.075
16.039,65.4999,-85.4797,0.75,0.25,-0.075
16.06,63.6752,-88.167,0.75,0.25,-0.075
16.081,61.7946,-90.7985,0.75,0.25,-0.075
16.102,59.8594,-93.3753,0.75,0.25,-0.075
16.123,57.8707,-95.8986,0.75,0.25,-0.075
16.144,55.8296,-98.3695,0.75,0.25,-0.075
16.164,53.8379,-100.675,0.75,0.25,-0.075
16.185,51.6975,-103.047,0.75,0.25,-0.075
16.206,49.5079,-105.369,0.75,0.25,-0.075
16.227,47.2701,-107.643,0.75,0.25,-0.075
16.248,44.985,-109.87,0.75,0.25,-0.075
16.269,42.6536,-112.051,0.75,0.25,-0.075
16.289,40.3912,-114.086,0.75,0.25,-0.075
16.31,37.9723,-116.179,0.75,0.25,-0.075
16.331,35.5099,-118.229,0.75,0.25,-0.075
16.352,33.005,-120.236,0.75,0.25,-0.075
16.373,30.4583,-122.201,0.75,0.25,-0.075
16.394,27.8708,-124.126,0.75,0.25,-0.075
16.414,25.3694,-125.921,0.75,0.25,-0.075
16.435,22.7047,-127.769,0.75,0.25,-0.075
16.456,20.0016,-129.578,0.75,0.25,-0.075
16.477,17.2609,-131.349,0.75,0.25,-0.075
16.498,14.4834,-133.084,0.75,0.25,-0.075
16.519,11.6699,-134.782,0.75,0.25,-0.075
16.539,8.95759,-136.367,0.75,0.25,-0.075
16.56,6.07589,-137.997,0.75,0.25,-0.075
16.581,3.16033,-139.594,0.75,0.25,-0.075
16.602,0.211606,-141.157,0.75,0.25,-0.075
16.623,-2.76959,-142.688,0.75,0.25,-0.075
16.644,-5.78258,-144.187,0.75,0.25,-0.075
16.664,-8.68105,-145.586,0.75,0.25,-0.075
16.685,-11.7542,-147.025,0.75,0.25,-0.075
16.706,-14.8573,-148.434,0.75,0.25,-0.075
16.727,-17.9896,-149.813,0.75,0.25,-0.075
16.748,-21.1506,-151.164,0.75,0.25,-0.075
16.769,-24.3397,-152.487,0.75,0.25,-0.075
16.789,-27.4024,-153.722,0.75,0.25,-0.075
16.81,-30.6446,-154.992,0.75,0.25,-0.075
16.831,-33.9131,-156.235,0.75,0.25,-0.075
16.852,-37.2075,-157.453,0.75,0.25,-0.075
16.873,-40.5272,-158.645,0.75,0.25,-0.075
16.894,-43.8716,-159.813,0.75,0.25,-0.075
16.914,-47.0793,-160.902,0.75,0.25,-0.075
16.935,-50.4707,-162.023,0.75,0.25,-0.075
16.956,-53.8853,-163.12,0.75,0.25,-0.075
16.977,-57.3226,-164.195,0.75,0.25,-0.075
16.998,-60.7823,-165.247,0.75,0.25,-0.075
17.019,-64.2639,-166.278,0.75,0.25,-0.075
17.039,-67.5996,-167.239,0.75,0.25,-0.075
17.06,-71.1225,-168.228,0.75,0.25,-0.075
17.081,-74.666,-169.197,0.75,0.25,-0.075
17.102,-78.2296,-170.145,0.75,0.25,-0.075
17.123,-81.8129,-171.074,0.75,0.25,-0.075
17.144,-85.4155,-171.984,0.75,0.25,-0.075
17.164,-88.8641,-172.832,0.75,0.25,-0.075
17.185,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.206,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.227,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.248,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.269,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.289,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.31,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.331,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.352,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.373,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.394,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.414,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.435,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.456,-90.0002,1.63319e-12,0.75,0.25,-0.075
17.477,-90.0002,2.06249e-12,0.749,0.25,-0.07485
17.498,-90.0002,-2.77608e-12,0.725,0.274,-0.06765
17.519,-90.0002,4.249e-12,0.702,0.297,-0.06075
17.539,-90.0002,-2.30672e-12,0.68,0.319,-0.05415
17.56,-90.0002,3.85978e-12,0.658,0.341,-0.04755
17.581,-90.0002,-4.41309e-12,0.638,0.361,-0.04155
17.602,-90.0002,7.76345e-12,0.609,0.39,-0.03285
17.623,-90.0002,-1.368e-12,0.59,0.409,-0.02715
17.644,-90.0002,1.36418e-12,0.572,0.427,-0.02175
17.664,-90.0002,3.23779e-12,0.555,0.444,-0.01665
17.685,-90.0002,4.25282e-12,0.539,0.46,-0.01185
17.706,-90.0002,5.26785e-12,0.523,0.476,-0.00705
17.727,-90.0002,5.42431e-12,0.508,0.491,-0.00255
17.748,-90,0.0500266,0.493,0.506,0.00195
17.769,-89.9961,0.343918,0.479,0.52,0.00615
17.789,-89.984,0.856158,0.466,0.533,0.01005
17.81,-89.9579,1.63484,0.446,0.553,0.01605
17.831,-89.9129,2.63793,0.434,0.565,0.01965
17.852,-89.8446,3.84119,0.423,0.576,0.02295
17.873,-89.749,5.22946,0.411,0.588,0.02655
17.894,-89.6222,6.80302,0.401,0.598,0.02955
17.914,-89.4652,8.89605,0.357,0.642,0.04275
17.935,-89.2512,11.4155,0.341,0.658,0.04755
17.956,-88.9818,14.1399,0.33,0.669,0.05085
17.977,-88.6534,17.0125,0.315,0.684,0.05535
17.998,-88.2634,20.0125,0.305,0.694,0.05835
18.019,-87.809,23.1304,0.296,0.703,0.06105
18.039,-87.3117,26.6105,0.25,0.75,0.075
18.06,-86.7097,30.5206,0.25,0.75,0.075
18.081,-86.0265,34.3494,0.25,0.75,0.075
18.102,-85.2638,38.0987,0.25,0.75,0.075
18.123,-84.4232,41.7702,0.25,0.75,0.075
18.144,-83.5063,45.3654,0.25,0.75,0.075
18.164,-82.5637,48.7199,0.25,0.75,0.075
18.185,-81.5025,52.1708,0.25,0.75,0.075
18.206,-80.3696,55.5499,0.25,0.75,0.075
18.227,-79.1665,58.8589,0.25,0.75,0.075
18.248,-77.8947,62.0991,0.25,0.75,0.075
18.269,-76.5556,65.2721,0.25,0.75,0.075
18.289,-75.219,68.2326,0.25,0.75,0.075
18.31,-73.7525,71.2782,0.25,0.75,0.075
18.331,-72.2228,74.2605,0.25,0.75,0.075
18.352,-70.631,77.1808,0.25,0.75,0.075
18.373,-68.9787,80.0405,0.25,0.75,0.075
18.394,-67.2669,82.8408,0.25,0.75,0.075
18.414,-65.5826,85.4536,0.25,0.75,0.075
18.435,-63.7584,88.1415,0.25,0.75,0.075
18.456,-61.8784,90.7735,0.25,0.75,0.075
18.477,-59.9437,93.3509,0.25,0.75,0.075
18.498,-57.9555,95.8747,0.25,0.75,0.075
18.519,-55.9148,98.3461,0.25,0.75,0.075
18.539,-53.9236,100.652,0.25,0.75,0.075
18.56,-51.7837,103.024,0.25,0.75,0.075
18.581,-49.5946,105.347,0.25,0.75,0.075
18.602,-47.3572,107.622,0.25,0.75,0.075
18.623,-45.0726,109.849,0.25,0.75,0.075
18.644,-42.7417,112.03,0.25,0.75,0.075
18.664,-40.4796,114.065,0.25,0.75,0.075
18.685,-38.0611,116.159,0.25,0.75,0.075
18.706,-35.5992,118.209,0.25,0.75,0.075
18.727,-33.0946,120.217,0.25,0.75,0.075
18.748,-30.5484,122.182,0.25,0.75,0.075
18.769,-27.9613,124.107,0.25,0.75,0.075
18.789,-25.4602,125.903,0.25,0.75,0.075
18.81,-22.7959,127.751,0.25,0.75,0.075
18.831,-20.0931,129.56,0.25,0.75,0.075
18.852,-17.3528,131.332,0.25,0.75,0.075
18.873,-14.5757,133.067,0.25,0.75,0.075
18.894,-11.7625,134.766,0.25,0.75,0.075
18.914,-9.05051,136.351,0.25,0.75,0.075
18.935,-6.16914,137.982,0.25,0.75,0.075
18.956,-3.2539,139.579,0.25,0.75,0.075
18.977,-0.305492,141.142,0.25,0.75,0.075
18.998,2.67539,142.673,0.25,0.75,0.075
19.019,5.68808,144.173,0.25,0.75,0.075
19.039,8.58627,145.572,0.25,0.75,0.075
19.06,11.6592,147.011,0.25,0.75,0.075
19.081,14.7619,148.42,0.25,0.75,0.075
19.102,17.894,149.8,0.25,0.75,0.075
19.123,21.0547,151.151,0.25,0.75,0.075
19.144,24.2435,152.475,0.25,0.75,0.075
19.164,27.306,153.709,0.25,0.75,0.075
19.185,30.5479,154.98,0.25,0.75,0.075
19.206,33.8162,156.223,0.25,0.75,0.075
19.227,37.1103,157.441,0.25,0.75,0.075
19.248,40.4298,158.634,0.25,0.75,0.075
19.269,43.774,159.802,0.25,0.75,0.075
19.289,46.9815,160.891,0.25,0.75,0.075
19.31,50.3726,162.012,0.25,0.75,0.075
19.331,53.7869,163.11,0.25,0.75,0.075
19.352,57.2241,164.185,0.25,0.75,0.075
19.373,60.6836,165.237,0.25,0.75,0.075
19.394,64.165,166.268,0.25,0.75,0.075
19.414,67.5005,167.23,0.25,0.75,0.075
19.435,71.0232,168.219,0.25,0.75,0.075
19.456,74.5665,169.188,0.25,0.75,0.075
19.477,78.1299,170.136,0.25,0.75,0.075
19.498,81.713,171.065,0.25,0.75,0.075
19.519,85.3154,171.975,0.25,0.75,0.075
19.539,88.7639,172.824,0.25,0.75,0.075
19.56,90.0002,-1.63321e-12,0.25,0.75,0.075
19.581,90.0002,-1.63321e-12,0.25,0.75,0.075
19.602,90.0002,-1.63321e-12,0.25,0.75,0.075
19.623,90.0002,-1.63321e-12,0.25,0.75,0.075
19.644,90.0002,-1.63321e-12,0.25,0.75,0.075
19.664,90.0002,-1.63321e-12,0.25,0.75,0.075
19.685,90.0002,-1.63321e-12,0.25,0.75,0.075
19.706,90.0002,-1.63321e-12,0.25,0.75,0.075
19.727,90.0002,-1.63321e-12,0.25,0.75,0.075
19.748,90.0002,-1.63321e-12,0.25,0.75,0.075
19.769,90.0002,-1.63321e-12,0.25,0.75,0.075
19.789,90.0002,-1.63321e-12,0.25,0.75,0.075
19.81,90.0002,-1.63321e-12,0.25,0.75,0.075
19.831,90.0002,-1.63321e-12,0.25,0.75,0.075
19.852,90.0002,-1.63321e-12,0.25,0.75,0.075
19.873,90.0002,-5.01782e-13,0.263,0.736,0.07095
19.894,90.0002,4.33679e-12,0.287,0.712,0.06375
19.914,90.0002,-1.82971e-12,0.309,0.69,0.05715
19.935,90.0002,4.72601e-12,0.331,0.668,0.05055
19.956,90.0002,-5.81917e-13,0.352,0.647,0.04425
19.977,90.0002,-5.03125e-12,0.372,0.627,0.03825
19.998,90.0002,3.24161e-12,0.392,0.607,0.03225
20.019,90.0002,5.09423e-13,0.41,0.589,0.02685
20.039,90.0002,-2.22276e-12,0.428,0.571,0.02145
20.06,90.0002,-1.0965e-11,0.453,0.546,0.01395
20.081,90.0002,7.42194e-13,0.469,0.53,0.00915
20.102,90.0002,-2.72838e-13,0.485,0.514,0.00435
20.123,90.0002,-0.00214216,0.5,0.499,-0.00015
20.144,89.9991,-0.142437,0.514,0.485,-0.00435
20.164,89.9928,-0.517671,0.528,0.471,-0.00855
20.185,89.9752,-1.16401,0.541,0.458,-0.01245
20.206,89.9417,-2.02647,0.554,0.445,-0.01635
20.227,89.8875,-3.11061,0.566,0.433,-0.01995
20.248,89.8083,-4.39235,0.583,0.416,-0.02505
20.269,89.7,-5.92773,0.616,0.383,-0.03495
20.289,89.561,-7.92871,0.636,0.363,-0.04095
20.31,89.3689,-10.281,0.647,0.352,-0.04425
20.331,89.1257,-12.7901,0.657,0.342,-0.04725
20.352,88.8281,-15.4529,0.668,0.331,-0.05055
20.373,88.4731,-18.2438,0.677,0.322,-0.05325
20.394,88.0582,-21.1528,0.687,0.312,-0.05625
20.414,87.6024,-24.4957,0.75,0.25,-0.075
20.435,87.0444,-28.4497,0.75,0.25,-0.075
20.456,86.4042,-32.3216,0.75,0.25,-0.075
20.477,85.6836,-36.113,0.75,0.25,-0.075
20.498,84.8843,-39.8257,0.75,0.25,-0.075
20.519,84.0078,-43.4613,0.75,0.25,-0.075
20.539,83.1029,-46.8535,0.75,0.25,-0.075
20.56,82.0804,-50.3431,0.75,0.25,-0.075
20.581,80.9855,-53.7603,0.75,0.25,-0.075
20.602,79.8196,-57.1064,0.75,0.25,-0.075
20.623,78.5842,-60.3831,0.75,0.25,-0.075
20.644,77.2807,-63.5916,0.75,0.25,-0.075
20.664,75.9774,-66.5855,0.75,0.25,-0.075
20.685,74.5451,-69.6652,0.75,0.25,-0.075
20.706,73.0488,-72.681,0.75,0.25,-0.075
20.727,71.4899,-75.6341,0.75,0.25,-0.075
