truth_x,truth_y,truth_z,truth_vx,truth_vy,truth_vz,f_mode,armed,fs,fs_rsn,arm_deny,stop_rsn,time_ms,imu_seq,cont_seq,log_seq,dt,imu_dt,hal_dt,ctrl_dt,rc_thr,rc_roll,rc_pitch,rc_yaw,rc_age,rc_valid,rc_arm,rc_angle,t_roll,t_pitch,t_yaw,g_roll,g_pitch,g_yaw,a_roll,a_pitch,a_yaw,cor_roll,cor_pitch,cor_yaw,err_roll,err_pitch,err_yaw,est_roll,est_pitch,est_yaw,st_valid,c_roll,c_pitch,c_yaw,m1,m2,m3,m4,m_min,m_max,m_span,thr_lim,thr_out,rp,ri,rd,re,rs,pp,pi,pd,pe,ps,yp,yi,yd,ye,ys,bat_v,cell_v,bat_a,bat_pct,bat_st,bat_warn,bat_flt
0.101653,-0.00891586,0.372756,0.22079,-0.0189258,1.45094,1,1,0,0,4,0,50563,24776,24776,4956,0,0.002,0,0.002,0.631483,0,0,0,11,1,1,1,0,0,0,-0.986338,-2.73162,-0.31467,0.00801452,0.0543875,12.9565,-0.986338,-2.73162,-0.31467,0.986338,2.73162,0.31467,0.153575,-0.393024,3.27179,1,0,0,0,0.631483,0.631483,0.631483,0.631483,0.631483,0.631483,0,1,0.631483,0.00060252,0,0,0.986338,0,0.00166865,0,-0,2.73162,0,8.23805e-05,0,-0,0.31467,0,0,0,0,0,1,0,0
0.11482,-0.00987862,0.450496,0.232318,-0.0196726,1.60689,1,1,0,0,4,0,50613,24801,24801,4961,0,0.002,0,0.002,0.61989,0,0,0,9,1,1,1,0,0,0,-1.52663,-2.58478,0.166773,0.032671,0.0422125,12.9368,-1.52663,-2.58478,0.166773,1.52663,2.58478,-0.166773,0.119551,-0.387503,3.2626,1,0,0,0,0.61989,0.61989,0.61989,0.61989,0.61989,0.61989,0,1,0.61989,0.000932568,0,0,1.52663,0,0.00157896,0,0,2.58478,0,-4.36609e-05,0,-0,-0.166773,0,0,0,0,0,1,0,0
0.128579,-0.0108173,0.535734,0.243229,-0.0203217,1.75191,1,1,0,0,4,0,50663,24826,24826,4966,0,0.002,0,0.002,0.613789,0,0,0,7,1,1,1,0,0,0,-1.17913,-2.60971,0.506119,0.0393087,0.0378496,12.533,-1.17913,-2.60971,0.506119,1.17913,2.60971,-0.506119,0.111797,-0.390767,3.26983,1,0,0,0,0.613789,0.613789,0.613789,0.613789,0.613789,0.613789,0,1,0.613789,0.000720289,0,0,1.17913,0,0.00159418,0,-0,2.60971,0,-0.000132502,0,-0,-0.506119,0,0,0,0,0,1,0,0
0.142862,-0.0117103,0.627611,0.253666,-0.0208522,1.87994,1,1,0,0,4,0,50713,24851,24851,4971,0,0.002,0,0.002,0.602807,0,0,0,7,1,1,1,0,0,0,-0.621954,-3.07905,0.298002,0.0126037,0.0285514,12.2615,-0.621954,-3.07905,0.298002,0.621954,3.07905,-0.298002,0.113806,-0.396702,3.2782,1,0,0,0,0.602807,0.602807,0.602807,0.602807,0.602807,0.602807,0,1,0.602807,0.00037993,0,-0,0.621954,0,0.00188088,0,0,3.07905,0,-7.80168e-05,0,-0,-0.298002,0,0,0,0,0,1,0,0
0.1576,-0.0125348,0.725358,0.263841,-0.0212381,1.99155,1,1,0,0,4,0,50763,24876,24876,4976,0,0.002,0,0.002,0.596705,0,0,0,3,1,1,1,0,0,0,-1.1286,-2.75456,-0.208568,0.02826,0.0647751,11.8865,-1.1286,-2.75456,-0.208568,1.1286,2.75456,0.208568,0.110307,-0.399048,3.28467,1,0,0,0,0.596705,0.596705,0.596705,0.596705,0.596705,0.596705,0,1,0.596705,0.000689423,0,0,1.1286,0,0.00168267,0,0,2.75456,0,5.46029e-05,0,-0,0.208568,0,0,0,0,0,1,0,0
0.172723,-0.0132669,0.8281,0.273416,-0.0214465,2.08672,1,1,0,0,4,0,50813,24901,24901,4981,0,0.002,0,0.002,0.57352,0,0,0,3,1,1,1,0,0,0,-1.28666,-3.26103,0.526731,0.014145,0.0731118,11.6139,-1.28666,-3.26103,0.526731,1.28666,3.26103,-0.526731,0.116275,-0.401878,3.28121,1,0,0,0,0.57352,0.57352,0.57352,0.57352,0.57352,0.57352,0,1,0.57352,0.000785976,0,0,1.28666,0,0.00199205,0,-0,3.26103,0,-0.000137898,0,-0,-0.526731,0,0,0,0,0,1,0,0
0.188161,-0.0138823,0.93494,0.281425,-0.0214418,2.15967,1,1,0,0,4,0,50863,24926,24926,4986,0,0.002,0,0.002,0.547895,0,0,0,1,1,1,1,0,0,0,-1.39063,-2.68246,-0.304072,0.0177157,0.0671122,10.8726,-1.39063,-2.68246,-0.304072,1.39063,2.68246,0.304072,0.0971071,-0.365333,3.29226,1,0,0,0,0.547895,0.547895,0.547895,0.547895,0.547895,0.547895,0,1,0.547895,0.000849486,0,-0,1.39063,0,0.00163862,0,0,2.68246,0,7.96058e-05,0,0,0.304072,0,0,0,0,0,1,0,0
0.203851,-0.0143606,1.04408,0.288492,-0.0211641,2.19274,1,1,0,0,4,0,50913,24951,24951,4991,0,0.002,0,0.002,0.547895,0,0,0,51,1,1,1,0,0,0,-2.17673,-2.59347,-0.421081,0.0257954,0.0542757,9.95645,-2.17673,-2.59347,-0.421081,2.17673,2.59347,0.421081,0.107494,-0.38012,3.28734,1,0,0,0,0.547895,0.547895,0.547895,0.547895,0.547895,0.547895,0,1,0.547895,0.00132969,0,0,2.17673,0,0.00158426,0,0,2.59347,0,0.000110239,0,0,0.421081,0,0,0,0,0,1,0,0
0.219732,-0.0146852,1.15334,0.295523,-0.0205293,2.1817,1,1,0,0,4,0,50963,24976,24976,4996,0,0.002,0,0.002,0.52166,0,0,0,49,1,1,1,0,0,0,-1.35961,-3.35354,-0.0851216,0.0103663,0.0347453,9.0681,-1.35961,-3.35354,-0.0851216,1.35961,3.35354,0.0851216,0.108715,-0.394569,3.2915,1,0,0.00204856,0,0.519611,0.523708,0.519611,0.523708,0.519611,0.523708,0.0040971,1,0.52166,0.000830536,0,0,1.35961,0,0.00204856,0,0,3.35354,0,2.22848e-05,0,0,0.0851216,0,0,0,0,0,1,0,0
0.235746,-0.0148419,1.26065,0.301913,-0.0194419,2.13157,1,1,0,0,4,0,51013,25001,25001,5001,0,0.002,0,0.002,0.505796,0,0,0,47,1,1,1,0,0,0,-1.62501,-1.7419,0.148472,0.0133591,0.0434626,8.47089,-1.62501,-1.7419,0.148472,1.62501,1.7419,-0.148472,0.111458,-0.395597,3.29489,1,0,0,0,0.505796,0.505796,0.505796,0.505796,0.505796,0.505796,0,1,0.505796,0.000992663,0,-0,1.62501,0,0.00106407,0,-0,1.7419,0,-3.88697e-05,0,-0,-0.148472,0,0,0,0,0,1,0,0
0.251846,-0.0148149,1.36451,0.306172,-0.0178116,2.05549,1,1,0,0,4,0,51063,25026,25026,5006,0,0.002,0,0.002,0.494814,0,0,0,45,1,1,1,0,0,0,-1.92218,-2.37388,0.274994,0.0288687,0.0458208,8.04968,-1.92218,-2.37388,0.274994,1.92218,2.37388,-0.274994,0.124716,-0.385015,3.27627,1,0,0,0,0.494814,0.494814,0.494814,0.494814,0.494814,0.494814,0,1,0.494814,0.00117419,0,0,1.92218,0,0.00145012,0,0,2.37388,0,-7.19932e-05,0,-0,-0.274994,0,0,0,0,0,1,0,0
0.268004,-0.0145872,1.46382,0.31005,-0.0155568,1.9562,1,1,0,0,4,0,51113,25051,25051,5011,0,0.002,0,0.002,0.470409,0,0,0,45,1,1,1,0,0,0,-1.48517,-2.70584,0.482982,0.0260232,0.0320519,7.42223,-1.48517,-2.70584,0.482982,1.48517,2.70584,-0.482982,0.113171,-0.414071,3.29121,1,0,0,0,0.470409,0.470409,0.470409,0.470409,0.470409,0.470409,0,1,0.470409,0.000907238,0,-0,1.48517,0,0.0016529,0,0,2.70584,0,-0.000126445,0,-0,-0.482982,0,0,0,0,0,1,0,0
0.284189,-0.0141474,1.55713,0.313824,-0.0125827,1.82846,1,1,0,0,4,0,51163,25076,25076,5016,0,0.002,0,0.002,0.458816,0,0,0,33,1,1,1,0,0,0,-2.26835,-2.74492,0.963681,0.0312152,0.0406608,7.02799,-2.26835,-2.74492,0.963681,2.26835,2.74492,-0.963681,0.128704,-0.442271,3.29587,1,0,0,0,0.458816,0.458816,0.458816,0.458816,0.458816,0.458816,0,1,0.458816,0.00138565,0,-0,2.26835,0,0.00167678,0,-0,2.74492,0,-0.000252291,0,0,-0.963681,0,0,0,0,0,1,0,0
0.300372,-0.0134815,1.64341,0.31725,-0.00879853,1.68209,1,1,0,0,4,0,51213,25101,25101,5021,0,0.002,0,0.002,0.449664,0,0,0,32,1,1,1,0,0,0,-1.32171,-3.28693,-0.648645,0.0441742,0.0467785,6.71543,-1.32171,-3.28693,-0.648645,1.32171,3.28693,0.648645,0.157096,-0.516969,3.30554,1,0,0.00200787,0,0.447657,0.451672,0.447657,0.451672,0.447657,0.451672,0.00401574,1,0.449664,0.000807384,0,-0,1.32171,0,0.00200787,0,0,3.28693,0,0.000169815,0,0,0.648645,0,0,0,0,0,1,0,0
0.31652,-0.0125739,1.7219,0.319506,-0.00412271,1.52219,1,1,0,0,4,0,51263,25126,25126,5026,0,0.002,0,0.002,0.449664,0,0,0,82,1,1,1,0,0,0,-2.23094,-2.2618,0.0805468,0.0226473,0.0465435,6.58737,-2.23094,-2.2618,0.0805468,2.23094,2.2618,-0.0805468,0.172424,-0.50838,3.30952,1,0,0,0,0.449664,0.449664,0.449664,0.449664,0.449664,0.449664,0,1,0.449664,0.0013628,0,-0,2.23094,0,0.00138165,0,0,2.2618,0,-2.10871e-05,0,-0,-0.0805468,0,0,0,0,0,1,0,0
0.332607,-0.0114037,1.79226,0.320328,0.00151207,1.35864,1,1,0,0,4,0,51313,25151,25151,5031,0,0.002,0,0.002,0.445394,0,0,0,31,1,1,1,0,0,0,-2.32261,-2.5608,0.518369,0.0279442,0.0349296,6.53432,-2.32261,-2.5608,0.518369,2.32261,2.5608,-0.518369,0.168022,-0.485557,3.31579,1,0,0,0,0.445394,0.445394,0.445394,0.445394,0.445394,0.445394,0,1,0.445394,0.0014188,0,-0,2.32261,0,0.00156431,0,0,2.5608,0,-0.000135709,0,-0,-0.518369,0,0,0,0,0,1,0,0
0.348612,-0.00994768,1.85432,0.320028,0.00816321,1.19086,1,1,0,0,4,0,51363,25176,25176,5036,0,0.002,0,0.002,0.445394,0,0,0,81,1,1,1,0,0,0,-2.73588,-2.39844,-0.086984,0.0414947,0.0589035,6.45537,-2.73588,-2.39844,-0.086984,2.73588,2.39844,0.086984,0.154167,-0.474642,3.32625,1,0,0,0,0.445394,0.445394,0.445394,0.445394,0.445394,0.445394,0,1,0.445394,0.00167125,0,0,2.73588,0,0.00146512,0,-0,2.39844,0,2.27724e-05,0,-0,0.086984,0,0,0,0,0,1,0,0
0.364516,-0.00818126,1.90794,0.319158,0.0158862,1.02187,1,1,0,0,4,0,51413,25201,25201,5041,0,0.002,0,0.002,0.448444,0,0,0,29,1,1,1,0,0,0,-2.48433,-2.83463,-0.1594,0.0285838,0.0683651,6.50043,-2.48433,-2.83463,-0.1594,2.48433,2.83463,0.1594,0.195625,-0.487802,3.32809,1,0,0,0,0.448444,0.448444,0.448444,0.448444,0.448444,0.448444,0,1,0.448444,0.00151759,0,0,2.48433,0,0.00173158,0,0,2.83463,0,4.17309e-05,0,-0,0.1594,0,0,0,0,0,1,0,0
0.380296,-0.00607406,1.95326,0.317601,0.0247248,0.85753,1,1,0,0,4,0,51463,25226,25226,5046,0,0.002,0,0.002,0.465528,0,0,0,27,1,1,1,0,0,0,-2.77661,-2.1039,0.503491,0.0189115,0.0298827,6.8592,-2.77661,-2.1039,0.503491,2.77661,2.1039,-0.503491,0.170232,-0.487498,3.33485,1,0,0,0,0.465528,0.465528,0.465528,0.465528,0.465528,0.465528,0,1,0.465528,0.00169614,0,0,2.77661,0,0.0012852,0,-0,2.1039,0,-0.000131814,0,-0,-0.503491,0,0,0,0,0,1,0,0
0.395925,-0.00357878,1.9911,0.314833,0.0346924,0.714551,1,1,0,0,4,0,51513,25251,25251,5051,0,0.002,0,0.002,0.4759,0,0,0,25,1,1,1,0,0,0,-2.70821,-2.29382,0.2024,0.0371553,0.042974,7.20706,-2.70821,-2.29382,0.2024,2.70821,2.29382,-0.2024,0.122817,-0.463993,3.34818,1,0,0,0,0.4759,0.4759,0.4759,0.4759,0.4759,0.4759,0,1,0.4759,0.00165435,0,0,2.70821,0,0.00140121,0,-0,2.29382,0,-5.29883e-05,0,0,-0.2024,0,0,0,0,0,1,0,0
0.411372,-0.000642794,2.02236,0.311321,0.0458163,0.587174,1,1,0,0,4,0,51563,25276,25276,5056,0,0.002,0,0.002,0.4759,0,0,0,75,1,1,1,0,0,0,-1.57988,-3.31521,-0.0408539,0.00114702,0.0205676,7.34076,-1.57988,-3.31521,-0.0408539,1.57988,3.31521,0.0408539,0.124768,-0.455169,3.34489,1,0,0.00202514,0,0.473875,0.477925,0.473875,0.477925,0.473875,0.477925,0.00405031,1,0.4759,0.000965093,0,-0,1.57988,0,0.00202514,0,-0,3.31521,0,1.06955e-05,0,-0,0.0408539,0,0,0,0,0,1,0,0
0.426609,0.00277405,2.04739,0.306976,0.0580689,0.462621,1,1,0,0,4,0,51613,25301,25301,5061,0,0.002,0,0.002,0.47773,0,0,0,25,1,1,1,0,0,0,-1.68716,-2.40359,0.00645405,0.0341456,0.0442318,7.36214,-1.68716,-2.40359,0.00645405,1.68716,2.40359,-0.00645405,0.109339,-0.452388,3.3583,1,0,0,0,0.47773,0.47773,0.47773,0.47773,0.47773,0.47773,0,1,0.47773,0.00103063,0,0,1.68716,0,0.00146827,0,-0,2.40359,0,-1.68967e-06,0,0,-0.00645405,0,0,0,0,0,1,0,0
0.441603,0.00670591,2.06627,0.301617,0.0714101,0.340564,1,1,0,0,4,0,51663,25326,25326,5066,0,0.002,0,0.002,0.47773,0,0,0,75,1,1,1,0,0,0,-2.63341,-2.64113,0.283193,0.014244,0.0185251,7.39251,-2.63341,-2.64113,0.283193,2.63341,2.64113,-0.283193,0.0914752,-0.479231,3.36254,1,0,0,0,0.47773,0.47773,0.47773,0.47773,0.47773,0.47773,0,1,0.47773,0.00160866,0,0,2.63341,0,0.00161337,0,0,2.64113,0,-7.41398e-05,0,-0,-0.283193,0,0,0,0,0,1,0,0
0.456325,0.0111868,2.07907,0.295134,0.0858555,0.219467,1,1,0,0,4,0,51713,25351,25351,5071,0,0.001999,0,0.002,0.478951,0,0,0,23,1,1,1,0,0,0,-2.47687,-2.42351,-0.171286,0.02034,0.0362916,7.44635,-2.47687,-2.42351,-0.171286,2.47687,2.42351,0.171286,0.0404221,-0.437075,3.36905,1,0,0,0,0.478951,0.478951,0.478951,0.478951,0.478951,0.478951,0,1,0.478951,0.00151304,0,-0,2.47687,0,0.00148044,0,0,2.42351,0,4.48426e-05,0,-0,0.171286,0,0,0,0,0,1,0,0
0.470748,0.01625,2.08585,0.287836,0.101423,0.0993705,1,1,0,0,4,0,51763,25376,25376,5076,0,0.002001,0,0.002,0.478951,0,0,0,21,1,1,1,0,0,0,-2.55596,-2.74317,-0.0727273,0.0349735,0.0260801,7.44391,-2.55596,-2.74317,-0.0727273,2.55596,2.74317,0.0727273,0.0423097,-0.447152,3.37298,1,0,0,0,0.478951,0.478951,0.478951,0.478951,0.478951,0.478951,0,1,0.478951,0.00156135,0,-0,2.55596,0,0.00167571,0,-0,2.74317,0,1.904e-05,0,0,0.0727273,0,0,0,0,0,1,0,0
0.484846,0.021929,2.08661,0.279624,0.118124,-0.02049,1,1,0,0,4,0,51813,25401,25401,5081,0,0.002,0,0.002,0.478951,0,0,0,71,1,1,1,0,0,0,-1.92852,-3.33924,-0.377886,0.0212391,0.0359901,7.45321,-1.92852,-3.33924,-0.377886,1.92852,3.33924,0.377886,0.0287623,-0.476651,3.37229,1,0,0.00203983,0,0.476911,0.48099,0.476911,0.48099,0.476911,0.48099,0.00407964,1,0.478951,0.00117807,0,-0,1.92852,0,0.00203983,0,0,3.33924,0,9.89303e-05,0,0,0.377886,0,0,0,0,0,1,0,0
0.498587,0.0282577,2.0814,0.270307,0.135963,-0.138577,1,1,0,0,4,0,51863,25426,25426,5086,0,0.001999,0,0.002,0.484442,0,0,0,35,1,1,1,0,0,0,-2.8464,-3.05727,-0.265396,0.020443,0.0291361,7.60331,-2.8464,-3.05727,-0.265396,2.8464,3.05727,0.265396,-0.00656644,-0.463698,3.36654,1,0,0,0,0.484442,0.484442,0.484442,0.484442,0.484442,0.484442,0,1,0.484442,0.00173877,0,0,2.8464,0,0.00186758,0,0,3.05727,0,6.94804e-05,0,-0,0.265396,0,0,0,0,0,1,0,0
0.511934,0.0352808,2.07054,0.260015,0.154894,-0.24871,1,1,0,0,4,0,51913,25451,25451,5091,0,0.002,0,0.002,0.488713,0,0,0,33,1,1,1,0,0,0,-2.12448,-2.81649,0.901855,0.0520994,0.0152413,7.71536,-2.12448,-2.81649,0.901855,2.12448,2.81649,-0.901855,-0.0426904,-0.476231,3.36572,1,0,0,0,0.488713,0.488713,0.488713,0.488713,0.488713,0.488713,0,1,0.488713,0.00129777,0,0,2.12448,0,0.00172049,0,-0,2.81649,0,-0.000236105,0,-0,-0.901855,0,0,0,0,0,1,0,0
0.524852,0.0430424,2.05435,0.248863,0.174836,-0.352935,1,1,0,0,4,0,51963,25476,25476,5096,0,0.001999,0,0.002,0.489933,0,0.0304878,0,15,1,1,1,0,10.9756,0,-1.9802,-1.64881,-0.538989,0.0298492,0.0400706,7.77933,-1.9802,-1.64881,-0.538989,1.9802,12.6244,0.538989,-0.0565528,-0.478314,3.36695,1,0,0.00771182,0,0.482221,0.497645,0.482221,0.497645,0.482221,0.497645,0.0154237,1,0.489933,0.00120963,0,-0,1.9802,0,0.00771182,0,-0,12.6244,0,0.000141107,0,0,0.538989,0,0,0,0,0,1,0,0
0.537318,0.0515797,2.033,0.238538,0.195761,-0.453613,1,1,0,0,4,0,52013,25501,25501,5101,0,0.002001,0,0.002,0.491763,0,0.0536585,0,13,1,1,1,0,19.3171,0,-2.72535,7.64612,-0.100476,0.0380055,0.0152028,7.8208,-2.72535,7.64612,-0.100476,2.72535,11.671,0.100476,-0.0829629,-0.240288,3.36112,1,0,0.00712938,0,0.484634,0.498893,0.484634,0.498893,0.484634,0.498893,0.0142587,1,0.491763,0.00166482,0,0,2.72535,0,0.00712938,0,-0,11.671,0,2.63045e-05,0,-0,0.100476,0,0,0,0,0,1,0,0
0.549397,0.0609277,2.00661,0.235933,0.217637,-0.549786,1,1,0,0,4,0,52063,25526,25526,5106,0,0.002,0,0.002,0.502746,0,0.0560976,0,11,1,1,1,0,20.1951,0,-2.05003,18.3738,-0.324539,0.050843,0.0183825,7.89721,-2.05003,18.3738,-0.324539,2.05003,1.82129,0.324539,-0.0749397,0.294764,3.36314,1,0,0,0,0.502746,0.502746,0.502746,0.502746,0.502746,0.502746,0,1,0.502746,0.00125229,0,0,2.05003,0,0.00111256,0,-0,1.82129,0,8.49642e-05,0,0,0.324539,0,0,0,0,0,1,0,0
0.561325,0.0711327,1.97556,0.245039,0.240404,-0.633138,1,1,0,0,4,0,52113,25551,25551,5111,0,0.002,0,0.002,0.52166,0,0.0536585,0,9,1,1,1,0,19.3171,0,-1.95083,19.2421,-0.0128009,0.0207269,0.0115599,8.17047,-1.95083,19.2421,-0.0128009,1.95083,0.0750177,0.0128009,-0.0905109,0.837471,3.35893,1,0,0,0,0.52166,0.52166,0.52166,0.52166,0.52166,0.52166,0,1,0.52166,0.0011917,0,-0,1.95083,0,4.58257e-05,0,-0,0.0750177,0,3.35126e-06,0,-0,0.0128009,0,0,0,0,0,1,0,0
0.573448,0.0822701,1.94084,0.263823,0.263964,-0.692024,1,1,0,0,4,0,52163,25576,25576,5116,0,0.002,0,0.002,0.532642,0,0.0512195,0,7,1,1,1,0,18.439,0,-1.98993,18.9164,-0.102983,0.0335591,-0.00699418,8.79885,-1.98993,18.9164,-0.102983,1.98993,-0.477352,0.102983,-0.145455,1.17409,3.36098,1,0,0,0,0.532642,0.532642,0.532642,0.532642,0.532642,0.532642,0,1,0.532642,0.00121558,0,-0,1.98993,0,-0.000291598,0,0,-0.477352,0,2.69608e-05,0,-0,0.102983,0,0,0,0,0,1,0,0
0.586154,0.0944308,1.90373,0.291157,0.288226,-0.726873,1,1,0,0,4,0,52213,25601,25601,5121,0,0.002,0,0.002,0.544844,0,0.05,0,5,1,1,1,0,18,0,-2.49302,18.6126,-0.177586,0.0267505,-0.00280296,9.19995,-2.49302,18.6126,-0.177586,2.49302,-0.612644,0.177586,-0.173196,1.33971,3.35545,1,0,0,0,0.544844,0.544844,0.544844,0.544844,0.544844,0.544844,0,1,0.544844,0.0015229,0,-0,2.49302,0,-0.000374243,0,-0,-0.612644,0,4.64919e-05,0,0,0.177586,0,0,0,0,0,1,0,0
0.599845,0.107692,1.8652,0.326289,0.313118,-0.741752,1,1,0,0,4,0,52263,25626,25626,5126,0,0.002,0,0.002,0.551556,0,0.045122,0,3,1,1,1,0,16.2439,0,-2.64204,17.3811,0.00591826,0.0160555,0.00443719,9.60627,-2.64204,17.3811,0.00591826,2.64204,-1.13716,-0.00591826,-0.194249,1.47675,3.3516,1,0,0,0,0.551556,0.551556,0.551556,0.551556,0.551556,0.551556,0,1,0.551556,0.00161393,0,-0,2.64204,0,-0.000694651,0,0,-1.13716,0,-1.5494e-06,0,-0,-0.00591826,0,0,0,0,0,1,0,0
0.614933,0.12213,1.82612,0.368477,0.338571,-0.739423,1,1,0,0,4,0,52313,25651,25651,5131,0,0.002,0,0.002,0.551556,0,0.045122,0,53,1,1,1,0,16.2439,0,-1.86438,16.6321,-0.231752,0.0122582,0.00142267,9.8518,-1.86438,16.6321,-0.231752,1.86438,-0.388206,0.231752,-0.217227,1.50279,3.35632,1,0,0,0,0.551556,0.551556,0.551556,0.551556,0.551556,0.551556,0,1,0.551556,0.00113888,0,-0,1.86438,0,-0.000237141,0,-0,-0.388206,0,6.06724e-05,0,0,0.231752,0,0,0,0,0,1,0,0
0.63181,0.137798,1.78698,0.417093,0.364545,-0.728489,1,1,0,0,4,0,52363,25676,25676,5136,0,0.002,0,0.002,0.557657,0,0.0390244,0,27,1,1,1,0,14.0488,0,-1.88568,15.2422,-0.315401,-0.00811789,0.00171993,10.0046,-1.88568,15.2422,-0.315401,1.88568,-1.19346,0.315401,-0.210975,1.51627,3.34148,1,0,0,0,0.557657,0.557657,0.557657,0.557657,0.557657,0.557657,0,1,0.557657,0.00115189,0,-0,1.88568,0,-0.000729043,0,0,-1.19346,0,8.25719e-05,0,0,0.315401,0,0,0,0,0,1,0,0
0.650853,0.154745,1.74813,0.471529,0.39099,-0.707303,1,1,0,0,4,0,52413,25701,25701,5141,0,0.002,0,0.002,0.561928,0,0.0317073,0,25,1,1,1,0,11.4146,0,-1.06507,14.3972,0.0100051,-0.0207282,-0.000836124,10.1741,-1.06507,14.3972,0.0100051,1.06507,-2.98257,-0.0100051,-0.197163,1.53658,3.33781,1,0,0,0,0.561928,0.561928,0.561928,0.561928,0.561928,0.561928,0,1,0.561928,0.000650613,0,-0,1.06507,0,-0.00182195,0,-0,-2.98257,0,-2.61932e-06,0,0,-0.0100051,0,0,0,0,0,1,0,0
0.672425,0.17302,1.70995,0.5305,0.417861,-0.677985,1,1,0,0,4,0,52463,25726,25726,5146,0,0.002,0,0.002,0.562538,0,0.0256098,0,17,1,1,1,0,9.21951,0,-1.68042,11.6911,-0.490418,-0.0355964,-0.0190199,10.2491,-1.68042,11.6911,-0.490418,1.68042,-2.47154,0.490418,-0.234072,1.48931,3.32647,1,0,0,0,0.562538,0.562538,0.562538,0.562538,0.562538,0.562538,0,1,0.562538,0.00102651,0,0,1.68042,0,-0.00150978,0,0,-2.47154,0,0.000128391,0,0,0.490418,0,0,0,0,0,1,0,0
0.69683,0.192657,1.6726,0.592989,0.445137,-0.645756,1,1,0,0,4,0,52513,25751,25751,5151,0,0.002,0,0.002,0.562538,0,0.0256098,0,67,1,1,1,0,9.21951,0,-1.41477,9.97846,-0.284927,-0.0267847,-0.00278293,10.2649,-1.41477,9.97846,-0.284927,1.41477,-0.758949,0.284927,-0.24266,1.36915,3.32189,1,0,0,0,0.562538,0.562538,0.562538,0.562538,0.562538,0.562538,0,1,0.562538,0.000864236,0,0,1.41477,0,-0.000463616,0,0,-0.758949,0,7.45937e-05,0,0,0.284927,0,0,0,0,0,1,0,0
0.724312,0.213683,1.63612,0.658477,0.472794,-0.61265,1,1,0,0,4,0,52563,25776,25776,5156,0,0.002,0,0.002,0.566809,0,0,0,17,1,1,1,0,0,0,-1.12472,7.83953,-0.0747852,-0.0250087,-0.0295587,10.3099,-1.12472,7.83953,-0.0747852,1.12472,-7.83953,0.0747852,-0.266558,1.24378,3.32186,1,0,-0.0047889,0,0.571598,0.56202,0.571598,0.56202,0.56202,0.571598,0.00957775,1,0.566809,0.000687053,0,0,1.12472,0,-0.0047889,0,0,-7.83953,0,1.95787e-05,0,0,0.0747852,0,0,0,0,0,1,0,0
0.755088,0.23613,1.60065,0.724584,0.500789,-0.575404,1,1,0,0,4,0,52613,25801,25801,5161,0,0.002,0,0.002,0.566809,0,0,0,67,1,1,1,0,0,0,-1.44339,-0.524652,-0.158148,-0.0444034,-0.0212705,10.4186,-1.44339,-0.524652,-0.158148,1.44339,0.524652,0.158148,-0.277672,0.947028,3.31932,1,0,0,0,0.566809,0.566809,0.566809,0.566809,0.566809,0.566809,0,1,0.566809,0.000881717,0,0,1.44339,0,0.000320492,0,-0,0.524652,0,4.1403e-05,0,-0,0.158148,0,0,0,0,0,1,0,0
0.789263,0.260032,1.56639,0.787887,0.529106,-0.539548,1,1,0,0,4,0,52663,25826,25826,5166,0,0.002,0,0.002,0.567419,0,0,0,29,1,1,1,0,0,0,-1.8351,-3.32026,0.181768,-0.0668213,-0.0261585,10.4194,-1.8351,-3.32026,0.181768,1.8351,3.32026,-0.181768,-0.286857,0.631479,3.31464,1,0,0.00202823,0,0.565391,0.569447,0.565391,0.569447,0.565391,0.569447,0.00405645,1,0.567419,0.001121,0,0,1.8351,0,0.00202823,0,0,3.32026,0,-4.75868e-05,0,-0,-0.181768,0,0,0,0,0,1,0,0
0.826803,0.285414,1.5334,0.849178,0.557725,-0.503765,1,1,0,0,4,0,52713,25851,25851,5171,0,0.002,0,0.002,0.56986,0,0,0,29,1,1,1,0,0,0,-1.34879,-3.1387,-0.117984,-0.0634967,-0.0399951,10.5139,-1.34879,-3.1387,-0.117984,1.34879,3.1387,0.117984,-0.317499,0.364459,3.30934,1,0,0,0,0.56986,0.56986,0.56986,0.56986,0.56986,0.56986,0,1,0.56986,0.000823927,0,-0,1.34879,0,0.00191732,0,0,3.1387,0,3.08881e-05,0,0,0.117984,0,0,0,0,0,1,0,0
0.867656,0.312305,1.50186,0.909128,0.586608,-0.463364,1,1,0,0,4,0,52763,25876,25876,5176,0,0.002,0,0.002,0.581452,0,0,0,27,1,1,1,0,0,0,-2.1117,-3.04553,-0.0187362,-0.0964606,-0.0565421,10.8233,-2.1117,-3.04553,-0.0187362,2.1117,3.04553,0.0187362,-0.348076,0.247763,3.29947,1,0,0,0,0.581452,0.581452,0.581452,0.581452,0.581452,0.581452,0,1,0.581452,0.00128997,0,0,2.1117,0,0.00186041,0,-0,3.04553,0,4.90512e-06,0,0,0.0187362,0,0,0,0,0,1,0,0
